證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
3711,日月光投控      ,"55,668,000","10,840,866","44,827,134",0.0,0.0,0.0,"2,992,000",0,"2,992,000","-488,783","526,217","1,136,000","-609,783","418,000","297,000","121,000","47,330,351",2020-11-02
"=""00672L""",元大S&P原油正2  ,0,0,0,0.0,0.0,0.0,0,0,0,"43,315,000",0,0,0,"50,360,000","7,045,000","43,315,000","43,315,000",2020-11-02
3481,群創            ,"50,369,000","24,915,876","25,453,124",0.0,0.0,0.0,"3,144,000","1,000","3,143,000","-2,118,686","1,003,314","1,305,000","-301,686","89,000","1,906,000","-1,817,000","26,477,438",2020-11-02
"=""00632R""",元大台灣50反1   ,"26,744,000","5,510,000","21,234,000",0.0,0.0,0.0,0,0,0,"-8,524,057","690,000","3,479,000","-2,789,000","8,570,943","14,306,000","-5,735,057","12,709,943",2020-11-02
"=""00642U""",元大S&P石油     ,"3,009,000","57,000","2,952,000",0.0,0.0,0.0,0,0,0,"8,617,000",0,0,0,"10,142,000","1,525,000","8,617,000","11,569,000",2020-11-02
2885,元大金          ,"13,365,280","2,722,000","10,643,280",0.0,0.0,0.0,0,0,0,"-25,000","37,000","37,000",0,"35,000","60,000","-25,000","10,618,280",2020-11-02
3576,聯合再生        ,"16,178,000","5,983,000","10,195,000",0.0,0.0,0.0,0,0,0,"1,040","1,040",0,"1,040",0,0,0,"10,196,040",2020-11-02
2888,新光金          ,"10,723,000","2,979,000","7,744,000",0.0,0.0,0.0,0,0,0,"-356,000","6,000","6,000",0,"120,000","476,000","-356,000","7,388,000",2020-11-02
2609,陽明            ,"10,018,000","2,802,384","7,215,616",0.0,0.0,0.0,0,0,0,"-67,000","50,000","117,000","-67,000",0,0,0,"7,148,616",2020-11-02
2409,友達            ,"27,966,000","21,941,000","6,025,000",0.0,0.0,0.0,"5,159,000","1,000","5,158,000","-4,283,337","511,663","3,280,000","-2,768,337","114,000","1,629,000","-1,515,000","6,899,663",2020-11-02
2603,長榮            ,"29,393,000","34,990,000","-5,597,000",0.0,0.0,0.0,"16,174,000","193,000","15,981,000","-3,553,054","2,321,732","5,992,786","-3,671,054","200,000","82,000","118,000","6,830,946",2020-11-02
1609,大亞            ,"10,618,000","4,272,000","6,346,000",0.0,0.0,0.0,0,0,0,"97,000","42,000","11,000","31,000","180,000","114,000","66,000","6,443,000",2020-11-02
1605,華新            ,"5,722,000","1,257,000","4,465,000",0.0,0.0,0.0,0,0,0,"1,820,400","17,400",0,"17,400","1,841,000","38,000","1,803,000","6,285,400",2020-11-02
4915,致伸            ,"6,078,000","351,000","5,727,000",0.0,0.0,0.0,0,0,0,"58,000",0,0,0,"130,000","72,000","58,000","5,785,000",2020-11-02
2002,中鋼            ,"7,368,000","1,702,000","5,666,000",0.0,0.0,0.0,0,0,0,"-21,000","37,000","58,000","-21,000",0,0,0,"5,645,000",2020-11-02
