證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,4.25,105.0,18.63,1.12,106/3,2020-11-02
1102,亞泥,3.36,105.0,16.72,0.71,106/3,2020-11-02
1103,嘉泥,1.64,105.0,76.25,0.46,106/3,2020-11-02
1104,環泥,6.62,105.0,9.81,0.92,106/3,2020-11-02
1108,幸福,7.19,105.0,52.19,0.75,106/3,2020-11-02
1109,信大,0.77,105.0,13.54,0.86,106/3,2020-11-02
1110,東泥,0.71,105.0,,0.94,106/3,2020-11-02
1201,味全,0.0,105.0,,2.12,106/3,2020-11-02
1203,味王,3.99,105.0,12.46,1.33,106/3,2020-11-02
1210,大成,4.65,105.0,11.04,1.44,106/3,2020-11-02
1213,大飲,0.0,105.0,112.14,1.26,106/3,2020-11-02
1215,卜蜂,4.92,105.0,11.19,2.52,106/3,2020-11-02
1216,統一,3.2,105.0,23.05,3.89,106/3,2020-11-02
1217,愛之味,0.0,105.0,21.94,0.69,106/3,2020-11-02
1218,泰山,0.0,105.0,38.52,1.53,106/3,2020-11-02
1219,福壽,2.23,105.0,61.72,1.51,106/3,2020-11-02
1220,台榮,6.28,105.0,17.84,0.83,106/3,2020-11-02
1225,福懋油,1.85,105.0,41.67,4.62,106/3,2020-11-02
1227,佳格,2.74,105.0,30.04,4.69,106/3,2020-11-02
1229,聯華,5.96,105.0,12.03,1.41,106/3,2020-11-02
1231,聯華食,6.6,105.0,12.44,1.77,106/3,2020-11-02
1232,大統益,5.51,105.0,16.8,4.07,106/3,2020-11-02
1233,天仁,4.65,105.0,17.29,2.24,106/3,2020-11-02
1234,黑松,6.43,105.0,22.37,0.71,106/3,2020-11-02
1235,興泰,0.0,105.0,8.55,0.55,106/3,2020-11-02
1236,宏亞,1.78,105.0,45.54,1.05,106/3,2020-11-02
1256,鮮活果汁-KY,3.02,105.0,15.29,2.93,106/3,2020-11-02
1262,綠悅-KY,1.8,105.0,7.85,0.93,106/3,2020-11-02
1301,台塑,4.86,105.0,12.41,1.8,106/3,2020-11-02
1303,南亞,5.98,105.0,9.44,1.75,106/3,2020-11-02
1304,台聚,4.32,105.0,15.73,0.95,106/3,2020-11-02
1305,華夏,7.1,105.0,9.35,1.86,106/3,2020-11-02
1307,三芳,6.6,105.0,12.08,1.58,106/3,2020-11-02
1308,亞聚,4.75,105.0,14.14,1.02,106/3,2020-11-02
1309,台達化,0.0,105.0,12.68,1.26,106/3,2020-11-02
1310,台苯,10.21,105.0,8.83,1.6,106/3,2020-11-02
1312,國喬,3.51,105.0,8.37,1.34,106/3,2020-11-02
1313,聯成,4.46,105.0,9.53,1.1,106/3,2020-11-02
1314,中石化,0.0,105.0,8.62,0.66,106/3,2020-11-02
1315,達新,4.32,105.0,17.08,0.66,106/3,2020-11-02
1316,上曜,0.0,105.0,,2.04,106/3,2020-11-02
1319,東陽,3.72,105.0,13.94,1.73,106/3,2020-11-02
1321,大洋,0.0,105.0,,1.28,106/3,2020-11-02
1323,永裕,5.16,105.0,12.78,1.8,106/3,2020-11-02
1324,地球,3.21,105.0,12.45,0.91,106/3,2020-11-02
1325,恆大,4.12,105.0,25.87,0.98,106/3,2020-11-02
1326,台化,5.7,105.0,12.18,1.67,106/3,2020-11-02
1337,再生-KY,0.57,105.0,16.25,0.33,106/3,2020-11-02
1338,廣華-KY,3.49,105.0,12.64,1.51,106/3,2020-11-02
1339,昭輝,4.65,105.0,8.37,1.03,106/3,2020-11-02
1340,勝悅-KY,4.86,105.0,7.11,0.9,106/3,2020-11-02
1402,遠東新,3.14,105.0,15.42,0.71,106/3,2020-11-02
1409,新纖,2.48,105.0,17.72,0.61,106/3,2020-11-02
1410,南染,6.17,105.0,16.91,1.43,106/3,2020-11-02
1413,宏洲,0.0,105.0,29.35,1.43,106/3,2020-11-02
1414,東和,2.82,105.0,13.92,0.5,106/3,2020-11-02
1416,廣豐,17.8,105.0,240.71,0.74,106/3,2020-11-02
1417,嘉裕,0.0,105.0,,0.48,106/3,2020-11-02
1418,東華,0.0,105.0,,4.74,106/3,2020-11-02
1419,新紡,1.05,105.0,106.83,1.67,106/3,2020-11-02
1423,利華,0.0,105.0,41.19,0.58,106/3,2020-11-02
1432,大魯閣,0.0,105.0,,1.13,106/3,2020-11-02
1434,福懋,4.87,105.0,12.27,0.79,106/3,2020-11-02
1435,中福,0.0,105.0,89.33,0.71,106/3,2020-11-02
1436,華友聯,2.48,105.0,19.95,1.3,106/3,2020-11-02
1437,勤益控,2.86,105.0,11.59,0.66,106/3,2020-11-02
1438,三地開發,0.0,105.0,,0.98,106/3,2020-11-02
1439,中和,2.44,105.0,85.42,0.99,106/3,2020-11-02
1440,南紡,2.4,105.0,29.67,0.89,106/3,2020-11-02
1441,大東,0.0,105.0,,1.13,106/3,2020-11-02
1442,名軒,10.82,105.0,11.72,0.99,106/3,2020-11-02
1443,立益,0.0,105.0,,0.78,106/3,2020-11-02
1444,力麗,0.0,105.0,62.11,1.03,106/3,2020-11-02
1445,大宇,3.61,105.0,64.0,0.62,106/3,2020-11-02
1446,宏和,1.41,105.0,,1.72,106/3,2020-11-02
1447,力鵬,0.0,105.0,,0.75,106/3,2020-11-02
1449,佳和,0.0,105.0,,1.03,106/3,2020-11-02
1451,年興,5.58,105.0,18.94,0.74,106/3,2020-11-02
1452,宏益,5.53,105.0,12.69,1.19,106/3,2020-11-02
1453,大將,0.0,105.0,,0.86,106/3,2020-11-02
1454,台富,3.54,105.0,44.58,0.7,106/3,2020-11-02
1455,集盛,2.49,105.0,25.1,0.97,106/3,2020-11-02
1456,怡華,0.0,105.0,16.0,0.87,106/3,2020-11-02
1457,宜進,3.56,105.0,16.15,0.92,106/3,2020-11-02
1459,聯發,0.0,105.0,,0.9,106/3,2020-11-02
1460,宏遠,5.76,105.0,18.05,1.31,106/3,2020-11-02
1463,強盛,13.25,105.0,3.71,1.62,106/3,2020-11-02
1464,得力,9.6,105.0,20.41,1.69,106/3,2020-11-02
1465,偉全,4.38,105.0,21.52,0.93,106/3,2020-11-02
1466,聚隆,0.0,105.0,,0.76,106/3,2020-11-02
1467,南緯,0.0,105.0,,1.16,106/3,2020-11-02
1468,昶和,0.0,105.0,,1.61,106/3,2020-11-02
1469,理隆,0.0,105.0,,1.01,106/3,2020-11-02
1470,大統新創,2.93,105.0,38.27,1.73,106/3,2020-11-02
1471,首利,0.0,105.0,,0.69,106/3,2020-11-02
1472,三洋紡,0.0,105.0,,5.25,106/3,2020-11-02
1473,台南,5.05,105.0,55.23,0.9,106/3,2020-11-02
1474,弘裕,5.33,105.0,13.08,0.79,106/3,2020-11-02
1475,業旺,0.0,105.0,,7.07,106/3,2020-11-02
1476,儒鴻,3.7,105.0,23.77,5.67,106/3,2020-11-02
1477,聚陽,5.39,105.0,21.43,3.19,106/3,2020-11-02
1503,士電,2.87,105.0,16.88,1.0,106/3,2020-11-02
1504,東元,3.14,105.0,16.57,1.08,106/3,2020-11-02
1506,正道,0.0,105.0,174.17,2.07,106/3,2020-11-02
1507,永大,4.91,105.0,16.25,1.73,106/3,2020-11-02
1512,瑞利,0.0,105.0,,3.0,106/3,2020-11-02
1513,中興電,4.63,105.0,21.6,1.23,106/3,2020-11-02
1514,亞力,4.42,105.0,35.31,0.85,106/3,2020-11-02
1515,力山,0.87,105.0,62.86,4.36,106/3,2020-11-02
1516,川飛,4.87,105.0,28.68,1.33,106/3,2020-11-02
1517,利奇,1.73,105.0,,0.8,106/3,2020-11-02
1519,華城,4.15,105.0,62.26,1.62,106/3,2020-11-02
1521,大億,6.67,105.0,11.22,3.25,106/3,2020-11-02
