證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.29,108.0,9.71,1.27,109/2,2020-11-09
1102,亞泥,7.14,108.0,10.27,1.03,109/2,2020-11-09
1103,嘉泥,6.27,108.0,20.45,0.48,109/2,2020-11-09
1104,環泥,4.99,108.0,11.33,0.75,109/2,2020-11-09
1108,幸福,1.31,108.0,15.9,1.03,109/2,2020-11-09
1109,信大,5.77,108.0,7.06,0.98,109/2,2020-11-09
1110,東泥,0.59,108.0,,1.17,109/2,2020-11-09
1201,味全,6.6,108.0,34.74,1.62,109/2,2020-11-09
1203,味王,2.79,108.0,19.62,1.71,109/2,2020-11-09
1210,大成,4.87,108.0,13.94,2.01,109/2,2020-11-09
1213,大飲,0.0,108.0,,0.88,109/2,2020-11-09
1215,卜蜂,5.61,108.0,12.47,2.46,109/2,2020-11-09
1216,統一,3.95,108.0,19.12,3.49,109/2,2020-11-09
1217,愛之味,0.0,108.0,35.86,0.65,109/2,2020-11-09
1218,泰山,4.07,108.0,15.45,1.65,109/2,2020-11-09
1219,福壽,2.11,108.0,12.15,1.47,109/2,2020-11-09
1220,台榮,5.0,108.0,13.19,0.94,109/2,2020-11-09
1225,福懋油,4.15,108.0,20.73,2.25,109/2,2020-11-09
1227,佳格,4.23,108.0,15.79,3.64,109/2,2020-11-09
1229,聯華,7.88,108.0,16.44,1.63,109/2,2020-11-09
1231,聯華食,4.82,108.0,13.63,2.12,109/2,2020-11-09
1232,大統益,4.03,108.0,18.05,4.81,109/3,2020-11-09
1233,天仁,4.43,108.0,39.29,2.29,109/2,2020-11-09
1234,黑松,5.18,108.0,16.43,0.76,109/2,2020-11-09
1235,興泰,4.37,108.0,27.1,0.79,109/2,2020-11-09
1236,宏亞,2.21,108.0,71.58,0.9,109/2,2020-11-09
1256,鮮活果汁-KY,2.13,108.0,19.9,4.97,109/2,2020-11-09
1301,台塑,5.38,108.0,29.21,1.79,109/2,2020-11-09
1303,南亞,3.54,108.0,27.85,1.56,109/3,2020-11-09
1304,台聚,2.62,108.0,18.73,1.11,109/2,2020-11-09
1305,華夏,4.36,108.0,18.21,1.46,109/2,2020-11-09
1307,三芳,3.84,108.0,32.58,1.06,109/2,2020-11-09
1308,亞聚,5.64,108.0,12.75,1.08,109/2,2020-11-09
1309,台達化,1.92,108.0,18.49,2.27,109/2,2020-11-09
1310,台苯,5.95,108.0,120.0,1.42,109/2,2020-11-09
1312,國喬,0.0,108.0,14.69,0.9,109/2,2020-11-09
1313,聯成,1.42,108.0,23.03,0.81,109/3,2020-11-09
1314,中石化,3.41,108.0,23.16,0.41,109/2,2020-11-09
1315,達新,5.5,108.0,2.33,1.0,109/2,2020-11-09
1316,上曜,0.0,108.0,,1.16,109/2,2020-11-09
1319,東陽,4.68,108.0,17.24,1.09,109/2,2020-11-09
1321,大洋,0.0,108.0,14.51,1.31,109/2,2020-11-09
1323,永裕,4.85,108.0,9.57,1.49,109/2,2020-11-09
1324,地球,3.06,108.0,70.0,0.77,109/2,2020-11-09
1325,恆大,0.22,108.0,15.31,4.48,109/2,2020-11-09
1326,台化,5.29,108.0,33.76,1.4,109/3,2020-11-09
1337,再生-KY,0.0,108.0,,0.29,109/2,2020-11-09
1338,廣華-KY,6.25,108.0,20.82,0.81,109/2,2020-11-09
1339,昭輝,4.69,108.0,20.68,0.94,109/2,2020-11-09
1340,勝悅-KY,0.0,108.0,,0.34,109/2,2020-11-09
1341,富林-KY,8.55,108.0,10.62,2.55,109/3,2020-11-09
1402,遠東新,5.64,108.0,16.02,0.72,109/2,2020-11-09
1409,新纖,4.74,108.0,7.68,0.62,109/2,2020-11-09
1410,南染,2.95,108.0,36.01,2.02,109/2,2020-11-09
1413,宏洲,0.0,108.0,,1.07,109/2,2020-11-09
1414,東和,1.16,108.0,71.88,1.24,109/2,2020-11-09
1416,廣豐,0.0,108.0,,0.6,109/2,2020-11-09
1417,嘉裕,4.35,108.0,8.04,0.77,109/2,2020-11-09
1418,東華,0.0,108.0,,0.82,109/2,2020-11-09
1419,新紡,2.33,108.0,35.54,1.57,109/2,2020-11-09
1423,利華,0.77,108.0,,0.93,109/2,2020-11-09
1432,大魯閣,17.98,108.0,,3.62,109/2,2020-11-09
1434,福懋,8.04,108.0,14.07,0.98,109/3,2020-11-09
1435,中福,0.0,108.0,,3.14,109/2,2020-11-09
1436,華友聯,6.67,108.0,14.59,1.41,109/2,2020-11-09
1437,勤益控,4.62,108.0,16.41,0.77,109/3,2020-11-09
1438,三地開發,0.0,108.0,30.98,2.3,109/2,2020-11-09
1439,中和,18.52,108.0,158.82,1.07,109/2,2020-11-09
1440,南紡,1.36,108.0,,1.01,109/2,2020-11-09
1441,大東,0.0,108.0,,0.9,109/2,2020-11-09
1442,名軒,5.37,108.0,40.11,1.18,109/2,2020-11-09
1443,立益,0.0,108.0,,1.16,109/2,2020-11-09
1444,力麗,0.0,108.0,,1.29,109/2,2020-11-09
1445,大宇,1.92,108.0,,0.84,109/2,2020-11-09
1446,宏和,0.87,108.0,,3.19,109/2,2020-11-09
1447,力鵬,0.0,108.0,,0.75,109/2,2020-11-09
1449,佳和,0.0,108.0,,2.67,109/2,2020-11-09
1451,年興,0.0,108.0,,0.45,109/3,2020-11-09
1452,宏益,7.74,108.0,28.7,0.85,109/3,2020-11-09
1453,大將,2.27,108.0,,0.69,109/2,2020-11-09
1454,台富,3.1,108.0,,0.69,109/2,2020-11-09
1455,集盛,0.0,108.0,,0.71,109/2,2020-11-09
1456,怡華,0.0,108.0,322.67,0.76,109/2,2020-11-09
1457,宜進,7.12,108.0,6.27,0.7,109/2,2020-11-09
1459,聯發,0.0,108.0,,0.97,109/2,2020-11-09
1460,宏遠,0.0,108.0,,1.08,109/2,2020-11-09
1463,強盛,4.9,108.0,25.52,0.94,109/2,2020-11-09
1464,得力,8.06,108.0,66.43,1.51,109/2,2020-11-09
1465,偉全,11.54,108.0,,0.77,109/2,2020-11-09
1466,聚隆,0.0,108.0,,1.66,109/2,2020-11-09
1467,南緯,0.0,108.0,,1.7,109/2,2020-11-09
1468,昶和,0.0,108.0,58.33,1.64,109/2,2020-11-09
1470,大統新創,4.49,108.0,37.87,1.65,109/2,2020-11-09
1471,首利,0.0,108.0,,1.46,109/2,2020-11-09
1472,三洋紡,0.0,108.0,,2.08,109/2,2020-11-09
1473,台南,2.77,108.0,,0.73,109/2,2020-11-09
1474,弘裕,0.0,108.0,20.78,0.92,109/2,2020-11-09
1475,業旺,0.0,108.0,,5.54,109/2,2020-11-09
1476,儒鴻,2.69,108.0,29.59,6.37,109/3,2020-11-09
1477,聚陽,2.61,108.0,21.11,4.44,109/3,2020-11-09
1503,士電,3.17,108.0,15.68,1.09,109/2,2020-11-09
1504,東元,3.27,108.0,17.49,0.95,109/2,2020-11-09
1506,正道,0.0,108.0,,1.79,109/2,2020-11-09
1507,永大,3.34,108.0,21.68,2.51,109/2,2020-11-09
1512,瑞利,0.0,108.0,,5.08,109/2,2020-11-09
1513,中興電,2.41,108.0,27.69,2.74,109/2,2020-11-09
1514,亞力,4.2,108.0,17.73,1.91,109/2,2020-11-09
1515,力山,3.65,108.0,22.8,4.49,109/3,2020-11-09
1516,川飛,1.78,108.0,29.59,1.85,109/2,2020-11-09
1517,利奇,1.27,108.0,,1.17,109/2,2020-11-09
1519,華城,1.93,108.0,29.43,4.23,109/2,2020-11-09
1521,大億,7.27,108.0,19.86,2.51,109/2,2020-11-09
1522,堤維西,6.65,108.0,22.39,1.07,109/2,2020-11-09
1524,耿鼎,4.25,108.0,23.53,0.71,109/3,2020-11-09
1525,江申,3.11,108.0,17.08,1.19,109/2,2020-11-09
1526,日馳,1.54,108.0,17.92,2.82,109/3,2020-11-09
1527,鑽全,3.03,108.0,20.13,1.41,109/2,2020-11-09
1528,恩德,1.25,108.0,,0.74,109/2,2020-11-09
1529,樂士,3.4,108.0,26.73,1.38,109/2,2020-11-09
1530,亞崴,5.0,108.0,8.38,0.95,109/2,2020-11-09
1531,高林股,1.75,108.0,,0.6,109/2,2020-11-09
1532,勤美,2.77,108.0,79.05,1.13,109/2,2020-11-09
1533,車王電,1.57,108.0,44.79,1.3,109/2,2020-11-09
1535,中宇,3.62,108.0,24.2,1.41,109/3,2020-11-09
1536,和大,2.16,108.0,60.79,3.8,109/2,2020-11-09
1537,廣隆,7.25,108.0,12.72,2.97,109/3,2020-11-09
1539,巨庭,4.12,108.0,57.06,0.99,109/2,2020-11-09
1540,喬福,6.73,108.0,,0.95,109/2,2020-11-09
1541,錩泰,0.0,108.0,11.17,2.78,109/2,2020-11-09
1558,伸興,6.4,108.0,12.06,1.85,109/2,2020-11-09
1560,中砂,4.72,108.0,15.05,1.95,109/3,2020-11-09
1568,倉佑,2.88,108.0,,1.22,109/2,2020-11-09
1582,信錦,5.1,108.0,10.98,1.95,109/3,2020-11-09
1583,程泰,5.07,108.0,13.13,1.38,109/2,2020-11-09
1587,吉茂,1.86,108.0,18.09,1.46,109/2,2020-11-09
1589,永冠-KY,0.53,108.0,30.06,1.35,109/2,2020-11-09
1590,亞德客-KY,0.61,108.0,49.34,7.96,109/2,2020-11-09
1592,英瑞-KY,0.0,108.0,,0.56,109/2,2020-11-09
1598,岱宇,0.7,108.0,53.7,6.59,109/2,2020-11-09
1603,華電,1.75,108.0,19.26,0.88,109/2,2020-11-09
1604,聲寶,5.95,108.0,21.54,1.54,109/2,2020-11-09
1605,華新,2.86,108.0,14.63,0.79,109/2,2020-11-09
1608,華榮,6.08,108.0,20.87,0.76,109/2,2020-11-09
1609,大亞,1.49,108.0,14.67,1.58,109/3,2020-11-09
1611,中電,10.62,108.0,5.36,0.9,109/2,2020-11-09
1612,宏泰,3.33,108.0,12.0,0.95,109/3,2020-11-09
1614,三洋電,2.33,108.0,30.21,1.81,109/2,2020-11-09
1615,大山,9.32,108.0,9.33,1.33,109/2,2020-11-09
1616,億泰,0.0,108.0,,0.7,109/2,2020-11-09
1617,榮星,2.31,108.0,16.05,1.12,109/2,2020-11-09
1618,合機,2.61,108.0,17.42,0.69,109/2,2020-11-09
1626,艾美特-KY,4.12,108.0,32.33,1.12,109/3,2020-11-09
1701,中化,3.38,108.0,13.78,1.1,109/2,2020-11-09
1702,南僑,4.61,108.0,12.35,1.91,109/2,2020-11-09
1707,葡萄王,3.89,108.0,17.78,3.68,109/3,2020-11-09
1708,東鹼,7.08,108.0,25.98,0.83,109/2,2020-11-09
1709,和益,3.5,108.0,21.67,1.0,109/2,2020-11-09
1710,東聯,1.79,108.0,,1.17,109/2,2020-11-09
1711,永光,1.81,108.0,37.73,1.18,109/2,2020-11-09
1712,興農,6.33,108.0,11.29,1.21,109/3,2020-11-09
1713,國化,3.1,108.0,38.96,1.24,109/3,2020-11-09
1714,和桐,0.0,108.0,5.73,0.86,109/2,2020-11-09
1717,長興,4.09,108.0,21.38,2.13,109/2,2020-11-09
1718,中纖,0.0,108.0,,0.52,109/2,2020-11-09
1720,生達,3.98,108.0,14.61,1.77,109/3,2020-11-09
1721,三晃,0.0,108.0,3.83,0.77,109/2,2020-11-09
1722,台肥,4.26,108.0,19.69,1.01,109/2,2020-11-09
1723,中碳,5.39,108.0,32.53,3.49,109/3,2020-11-09
1724,台硝,3.94,108.0,48.85,0.84,109/3,2020-11-09
1725,元禎,5.77,108.0,14.95,0.79,109/2,2020-11-09
1726,永記,4.51,108.0,13.95,1.36,109/3,2020-11-09
1727,中華化,1.84,108.0,,0.93,109/2,2020-11-09
1730,花仙子,5.12,108.0,17.6,3.02,109/2,2020-11-09
1731,美吾華,3.35,108.0,17.72,1.34,109/2,2020-11-09
1732,毛寶,0.0,108.0,23.45,2.08,109/2,2020-11-09
1733,五鼎,4.59,108.0,23.27,1.51,109/2,2020-11-09
1734,杏輝,0.6,108.0,92.92,2.1,109/2,2020-11-09
1735,日勝化,3.8,108.0,31.09,1.24,109/2,2020-11-09
1736,喬山,2.06,108.0,26.18,2.52,109/2,2020-11-09
1737,臺鹽,4.61,108.0,20.47,1.07,109/3,2020-11-09
1760,寶齡富錦,1.55,108.0,130.34,7.39,109/2,2020-11-09
1762,中化生,1.11,108.0,12.1,2.35,109/2,2020-11-09
1773,勝一,4.18,108.0,16.42,3.35,109/3,2020-11-09
1776,展宇,5.35,108.0,31.8,1.2,109/2,2020-11-09
1783,和康生,3.46,108.0,27.17,1.89,109/2,2020-11-09
1786,科妍,2.86,108.0,30.0,2.89,109/3,2020-11-09
1789,神隆,0.93,108.0,70.61,2.18,109/3,2020-11-09
1795,美時,0.0,108.0,26.61,2.59,109/2,2020-11-09
1802,台玻,0.0,108.0,,1.06,109/2,2020-11-09
1805,寶徠,0.0,108.0,,1.56,109/2,2020-11-09
1806,冠軍,0.0,108.0,,0.5,109/2,2020-11-09
1808,潤隆,4.79,108.0,30.39,4.04,109/2,2020-11-09
1809,中釉,1.7,108.0,,0.68,109/2,2020-11-09
1810,和成,0.0,108.0,25.91,0.6,109/2,2020-11-09
1817,凱撒衛,5.27,108.0,10.96,1.4,109/3,2020-11-09
1903,士紙,0.0,108.0,,7.79,109/2,2020-11-09
1904,正隆,3.61,108.0,11.63,1.57,109/2,2020-11-09
1905,華紙,0.0,108.0,,0.71,109/2,2020-11-09
1906,寶隆,3.42,108.0,27.04,0.6,109/2,2020-11-09
1907,永豐餘,3.27,108.0,10.09,0.92,109/2,2020-11-09
1909,榮成,1.82,108.0,36.67,0.96,109/2,2020-11-09
2002,中鋼,2.42,108.0,,1.12,109/3,2020-11-09
2006,東和鋼鐵,4.33,108.0,15.37,1.31,109/2,2020-11-09
2007,燁興,0.0,108.0,,0.71,109/2,2020-11-09
2008,高興昌,0.0,108.0,,1.1,109/2,2020-11-09
2009,第一銅,0.0,108.0,,0.97,109/2,2020-11-09
2010,春源,2.48,108.0,26.89,0.79,109/2,2020-11-09
