證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.33,108.0,9.66,1.26,109/2,2020-11-03
1102,亞泥,7.14,108.0,10.27,1.03,109/2,2020-11-03
1103,嘉泥,6.35,108.0,20.19,0.47,109/2,2020-11-03
1104,環泥,5.0,108.0,11.3,0.75,109/2,2020-11-03
1108,幸福,1.32,108.0,15.83,1.03,109/2,2020-11-03
1109,信大,5.82,108.0,7.0,0.97,109/2,2020-11-03
1110,東泥,0.58,108.0,,1.17,109/2,2020-11-03
1201,味全,6.55,108.0,35.0,1.64,109/2,2020-11-03
1203,味王,2.77,108.0,19.73,1.72,109/2,2020-11-03
1210,大成,4.9,108.0,13.86,2.0,109/2,2020-11-03
1213,大飲,0.0,108.0,,0.85,109/2,2020-11-03
1215,卜蜂,5.75,108.0,12.17,2.4,109/2,2020-11-03
1216,統一,4.01,108.0,18.82,3.44,109/2,2020-11-03
1217,愛之味,0.0,108.0,35.29,0.64,109/2,2020-11-03
1218,泰山,4.1,108.0,15.35,1.64,109/2,2020-11-03
1219,福壽,2.12,108.0,12.12,1.47,109/2,2020-11-03
1220,台榮,5.02,108.0,13.13,0.94,109/2,2020-11-03
1225,福懋油,4.11,108.0,20.96,2.27,109/2,2020-11-03
1227,佳格,4.31,108.0,15.49,3.57,109/2,2020-11-03
1229,聯華,8.02,108.0,16.15,1.6,109/2,2020-11-03
1231,聯華食,4.96,108.0,13.22,2.06,109/2,2020-11-03
1232,大統益,4.02,108.0,18.12,4.83,109/3,2020-11-03
1233,天仁,4.42,108.0,39.35,2.29,109/2,2020-11-03
1234,黑松,5.21,108.0,16.33,0.75,109/2,2020-11-03
1235,興泰,4.38,108.0,26.99,0.78,109/2,2020-11-03
1236,宏亞,2.22,108.0,71.05,0.9,109/2,2020-11-03
1256,鮮活果汁-KY,2.22,108.0,19.04,4.76,109/2,2020-11-03
1301,台塑,5.43,108.0,28.93,1.78,109/2,2020-11-03
1303,南亞,3.62,108.0,31.5,1.56,109/2,2020-11-03
1304,台聚,2.69,108.0,18.24,1.08,109/2,2020-11-03
1305,華夏,4.46,108.0,17.78,1.43,109/2,2020-11-03
1307,三芳,3.85,108.0,32.5,1.05,109/2,2020-11-03
1308,亞聚,5.68,108.0,12.65,1.07,109/2,2020-11-03
1309,台達化,1.79,108.0,19.88,2.44,109/2,2020-11-03
1310,台苯,6.06,108.0,117.86,1.39,109/2,2020-11-03
